O_A,O_B,S_A,S_B
-1.237646,-1.134773,0.915084,0.414915
-3.046962,1.92629,0.721517,0.669662
0.592803,-1.658839,0.946984,0.592588
-1.005359,3.09486,0.930658,0.14664
4.062753,1.46232,0.542506,0.75796
-0.941023,0.426625,0.70277,0.770895
1.703634,-1.682009,0.525816,0.35286
-0.847815,0.561763,0.757922,0.706789
-0.942158,0.992388,0.13476,0.774167
-2.077543,2.330074,0.698782,0.984753
2.273913,-0.657381,0.707436,0.756603
-3.171293,-2.907157,0.250519,0.393255
2.726826,-1.398161,0.19352,0.400017
1.709938,1.306633,0.49724,0.057228
-0.122808,0.704286,0.606572,0.782422
-0.575743,3.709129,0.207609,0.969567
-1.839529,0.182164,0.905428,0.276846
-1.755125,-2.918667,0.147179,0.258677
-1.263621,2.596125,0.967694,0.689919
-2.766459,-0.904966,0.176307,0.289621
-1.078769,-1.483976,0.609758,0.466478
0.181626,-0.733983,0.041516,0.35373
1.035637,1.712608,0.823499,0.353971
0.497437,-0.96288,0.852284,0.993154
-0.233081,-2.015256,0.714249,0.89042
-1.656567,-1.539896,0.234865,0.772531
0.087299,-2.988516,0.871352,0.176575
0.086859,-0.802097,0.936183,0.100178
0.4641,-0.289166,0.680837,0.672763
1.842401,-2.979137,0.58274,0.779876
-1.177946,-2.9685,0.638533,0.761938
-2.065456,-0.287755,0.554418,0.782667
-0.997845,0.944457,0.901164,0.424418
-1.28794,-0.904433,0.275048,0.316175
0.099536,1.447274,0.899425,0.452246
3.415939,-4.88892,0.849862,0.76888
-1.211851,-0.16227,0.116211,0.80891
-1.780334,-1.746168,0.480072,0.063351
-2.891284,1.778426,0.420613,0.31143
-0.220322,3.426951,0.617631,0.337076
2.1182,1.138305,0.93331,0.005682
2.520639,0.972501,0.609445,0.198904
-0.706202,1.714294,0.510852,0.712194
1.24356,1.450139,0.137061,0.187081
1.806842,1.93402,0.028705,0.007216
1.453873,0.68748,0.113256,0.242351
0.547701,-0.823518,0.517739,0.5509
0.199176,-0.030908,0.096021,0.195529
-0.43041,3.800077,0.458774,0.919299
0.42257,2.498146,0.985331,0.317093
0.247518,-0.000302,0.694433,0.436616
-3.120269,-0.386937,0.648752,0.376801
-0.755836,1.171871,0.236434,0.565092
-1.705235,0.604653,0.597747,0.000527
-0.825513,2.611217,0.753142,0.899536
0.020059,0.033731,0.70872,0.768594
-2.488011,-2.465503,0.693918,0.160323
-1.811189,-0.551253,0.9754,0.419799
-2.857987,-0.950022,0.314005,0.805226
-3.098107,1.244211,0.828428,0.761915
-0.597247,0.889484,0.289581,0.584628
-0.541891,-1.34666,0.047792,0.231619
2.667807,2.060222,0.160649,0.45111
1.667258,-1.317938,0.460767,0.58412
-1.452416,-0.420659,0.746406,0.522931
1.206278,1.524457,0.691451,0.790918
-1.155511,-0.135714,0.516319,0.386751
-2.723085,0.525362,0.990122,0.044795
0.866854,0.165896,0.726548,0.460811
-2.376429,-1.633675,0.292324,0.614841
0.9815,0.304509,0.239461,0.380781
-0.522414,2.50921,0.384485,0.106184
-0.579589,-2.804581,0.243325,0.749119
1.17881,1.877702,0.295947,0.081034
1.182343,0.35773,0.868153,0.681219
1.065827,0.089699,0.235678,0.303279
0.510377,0.998168,0.286507,0.30951
3.46559,-2.86482,0.806668,0.648174
3.325028,-1.687692,0.433096,0.388113
0.436387,-1.496158,0.464761,0.094349
4.739714,2.300261,0.70507,0.106797
2.890665,2.821778,0.469419,0.040185
-0.761633,-0.715561,0.39111,0.398461
0.43965,0.914232,0.729629,0.857764
-0.738197,-2.605611,0.800377,0.052833
0.692559,-2.513887,0.249283,0.477031
0.167847,0.398636,0.924982,0.134691
-0.183638,0.571027,0.557584,0.070462
-0.143652,2.365116,0.404662,0.841531
-0.636718,0.445629,0.712127,0.905563
-1.066725,-1.864003,0.739001,0.651647
2.422858,-3.698753,0.928273,0.793991
-1.592295,-1.972059,0.212317,0.029977
-2.577068,5.185893,0.674127,0.71929
0.969458,1.503087,0.44176,0.097788
-4.270878,4.171691,0.489021,0.73861
1.272332,2.943098,0.699025,0.237592
0.303396,0.445514,0.158668,0.871619
2.072665,-2.64542,0.806876,0.272783
-3.736889,-2.149227,0.382062,0.172149
-3.05817,3.560529,0.97761,0.90612
0.621822,1.597944,0.222005,0.810594
1.757824,-0.815246,0.392969,0.87796
0.339066,-1.240864,0.704089,0.760589
-3.103488,0.40715,0.542668,0.413725
-0.863803,-0.496576,0.196725,0.160818
-1.865592,0.031602,0.436308,0.902615
-1.370888,-4.201469,0.402965,0.727216
-1.6519,1.676739,0.956308,0.639344
3.514953,0.427335,0.446959,0.212117
0.690961,2.354257,0.501269,0.75099
1.71474,0.954119,0.408077,0.282397
1.523595,-0.861765,0.883086,0.419773
2.434567,3.665484,0.284785,0.01945
-0.92261,-0.245611,0.853992,0.523812
-1.702062,0.085023,0.562974,0.094093
-0.697351,1.544938,0.460855,0.769294
-0.809025,-1.800841,0.624411,0.503356
0.877442,1.110369,0.902787,0.664957
0.478324,4.061564,0.147986,0.303956
6.172592,1.233008,0.476476,0.38456
-2.335647,0.597382,0.902985,0.592296
-1.61853,1.16266,0.134799,0.859186
2.846919,0.513617,0.48078,0.313641
0.610261,-0.167291,0.62943,0.917173
-0.942061,-0.81269,0.542388,0.712355
-1.357891,0.079782,0.076415,0.880613
0.249571,-0.743691,0.815727,0.93921
0.37921,1.399627,0.476267,0.606959
0.529723,-0.053006,0.938657,0.461521
-1.926033,-2.193023,0.313981,0.455011
-2.04444,-1.51636,0.340128,0.953931
-1.143688,2.478852,0.537176,0.728558
-0.95014,1.372656,0.841645,0.566336
-1.510919,-0.053095,0.824565,0.675739
0.354385,-1.671114,0.700311,0.749094
-1.549269,-0.477735,0.004958,0.20879
-0.824138,-3.958091,0.277633,0.904239
-0.17385,0.125213,0.449254,0.243383
4.271355,-0.003227,0.856601,0.162167
-0.922113,0.175112,0.041041,0.741066
-0.602025,0.993638,0.836121,0.014082
1.501306,0.556798,0.324354,0.951051
-2.045098,-2.537161,0.326607,0.611763
-1.35399,-2.143986,0.616922,0.383944
1.175868,1.287681,0.056984,0.086925
-1.362404,0.79522,0.411409,0.217616
-0.843101,0.468219,0.678247,0.783024
1.333185,-1.175779,0.675656,0.272402
2.732541,1.711845,0.375154,0.637309
-1.095363,-0.096365,0.720254,0.419494
0.787041,2.543956,0.010941,0.975081
1.379767,-2.852894,0.548984,0.828364
0.223168,-1.195219,0.937523,0.32838
3.295365,3.220437,0.12741,0.068003
-0.073013,0.060842,0.788918,0.132637
-0.191317,0.244739,0.939353,0.978263
0.374346,-1.182935,0.437154,0.172695
0.534776,-0.770779,0.571057,0.396225
-1.401035,-2.434717,0.851914,0.013682
0.591433,-0.581218,0.179799,0.900701
-3.120658,3.403533,0.5039,0.887959
-3.784909,0.87605,0.696034,0.079609
-1.025887,-1.733975,0.92374,0.694689
0.273803,0.9973,0.409147,0.895399
1.227287,0.185121,0.114441,0.171703
-1.873474,-0.972514,0.999666,0.032176
-0.889449,-2.232332,0.41076,0.653862
1.650763,0.726806,0.314276,0.831207
-1.583205,-0.799144,0.099912,0.063725
-1.19691,0.672238,0.976633,0.918969
1.186263,3.011242,0.040477,0.907641
-1.470518,1.821392,0.98251,0.812804
-1.796394,-3.381921,0.011149,0.515739
1.101212,-0.116181,0.540692,0.733102
2.123614,3.693689,0.566879,0.065614
-1.442097,0.748664,0.187086,0.561599
-1.109047,2.329818,0.851136,0.735479
1.109315,-0.732295,0.911312,0.956867
0.570583,-0.65466,0.701748,0.683981
-1.873496,3.375261,0.427794,0.841265
-2.832325,2.975482,0.913171,0.752834
-0.88174,0.316119,0.950903,0.231343
-1.781789,0.098473,0.446855,0.419904
2.136994,0.227,0.440573,0.29948
2.526067,0.113504,0.659726,0.441503
3.908298,2.273683,0.088827,0.608324
1.416149,-0.150649,0.552432,0.754633
-1.66255,-0.084578,0.254311,0.282802
0.742262,-0.833766,0.161258,0.480358
-0.134106,2.682522,0.961116,0.070237
-0.107754,-2.861692,0.985698,0.180873
-0.530615,0.626264,0.533565,0.788165
0.326222,-0.033374,0.376319,0.454464
-1.052224,0.359688,0.814845,0.700334
-3.535898,-0.614585,0.553461,0.388869
-1.174522,-0.310619,0.72795,0.195654
-2.159279,-0.36969,0.690055,0.119263
-0.513816,0.242858,0.415017,0.219695
2.850626,4.310439,0.785723,0.265992
2.572286,2.340769,0.317333,0.363077
1.53718,2.99398,0.132846,0.498533
0.815374,-2.253457,0.747228,0.019849
-0.107947,-0.429068,0.560769,0.104459
1.590859,3.165809,0.502413,0.109498
0.521952,0.091226,0.443875,0.808121
-0.492693,-1.428634,0.57864,0.198441
-2.292488,-3.683692,0.632681,0.650238
0.422925,1.941115,0.66391,0.544838
0.539563,1.848081,0.53887,0.155223
-3.225426,-2.083625,0.517305,0.090859
1.303536,-2.679083,0.579723,0.89732
-1.710183,2.264341,0.551899,0.970565
-5.127325,4.168324,0.782524,0.943417
1.940193,0.551563,0.381784,0.092063
-1.793156,-1.679062,0.727882,0.363069
1.941741,-0.344649,0.520756,0.675195
0.23796,1.039674,0.077818,0.803701
0.023255,1.403925,0.13993,0.170891
-5.56392,5.092912,0.793501,0.993908
0.839895,-0.115411,0.628597,0.652702
0.906084,0.068534,0.095205,0.038391
1.053381,-0.211726,0.124092,0.865544
-1.550867,0.059498,0.394692,0.443575
-2.07166,1.254589,0.785219,0.244592
-0.303127,0.247995,0.417993,0.992206
5.35874,-2.216374,0.865014,0.571266
4.015645,-3.86817,0.773811,0.985436
-0.973496,-1.932257,0.803007,0.82938
-0.802254,3.648796,0.88965,0.481227
-0.59915,2.430297,0.834303,0.386446
1.465623,-1.079807,0.9043,0.987204
-1.326165,-2.926614,0.660096,0.46054
-2.135424,2.648569,0.782345,0.441791
-3.960039,-2.52148,0.425094,0.576912
-1.57981,1.056454,0.209527,0.547533
-2.304914,2.063419,0.532172,0.992458
0.929166,0.529526,0.83705,0.215334
2.201309,-3.340583,0.941767,0.506695
-0.21517,-2.475263,0.007849,0.927349
0.204538,-0.643765,0.185148,0.979798
-0.463459,1.111974,0.889612,0.715377
2.016278,0.27418,0.247056,0.124294
0.641565,-1.147917,0.08348,0.623188
-3.312058,1.953419,0.798446,0.351461
-1.367955,-2.976549,0.690824,0.072226
-1.100205,-1.756993,0.441897,0.163893
0.330088,-0.385472,0.990478,0.908497
-1.366204,1.492791,0.257432,0.661198
-0.172687,0.464437,0.891434,0.992728
1.044026,-0.007705,0.73071,0.21223
-1.02686,0.336256,0.461167,0.56176
-1.446662,2.009731,0.860951,0.377759
0.221373,1.162474,0.605732,0.845137
3.271808,-0.069512,0.22961,0.323522
-0.810122,-1.429448,0.247973,0.274375
-5.221511,-2.018471,0.83977,0.023596
2.211877,0.133058,0.599959,0.276506
0.607272,1.139633,0.118801,0.504514
1.553461,4.128075,0.484694,0.505215
-0.408044,-0.535772,0.057061,0.01988
-2.363582,-1.824198,0.482402,0.488721
-2.608815,0.954532,0.416296,0.763264
0.68941,2.615736,0.789717,0.123173
-1.331316,-0.539821,0.420588,0.833917
0.729615,-2.467579,0.024404,0.831444
1.976031,-1.66983,0.961131,0.682399
0.477302,2.257198,0.722007,0.241023
-1.58256,-2.991121,0.668376,0.120786
0.637843,3.170017,0.145803,0.886511
-0.333126,-2.027963,0.572279,0.181023
0.150423,1.291629,0.603419,0.914263
2.559403,0.419681,0.878867,0.212885
-1.070675,3.120348,0.709783,0.011707
-3.777569,-0.711444,0.457212,0.726803
-1.983802,-1.269692,0.205583,0.254559
1.395906,1.125682,0.45563,0.77802
-0.020644,-0.242758,0.038843,0.135435
0.792878,-0.81982,0.967578,0.602657
-0.23041,-1.412724,0.438696,0.792848
-1.281397,-2.370578,0.966276,0.321546
1.534928,0.813407,0.048249,0.314786
-0.979306,-2.71718,0.103841,0.45408
0.204739,-1.988556,0.050966,0.87596
-0.507721,-1.492652,0.720513,0.080821
1.294335,1.94559,0.168437,0.217356
-2.921091,1.433213,0.976847,0.189402
-1.622646,-3.447423,0.021756,0.950865
-0.314468,1.389794,0.129618,0.814052
-3.880844,-2.476757,0.475833,0.196235
0.350931,-0.23166,0.208301,0.078108
-0.917636,-4.210059,0.092675,0.737603
1.166016,-0.540466,0.373261,0.997186
0.958551,-0.096119,0.090167,0.123605
0.714812,2.446976,0.167104,0.565066
0.04632,-0.494235,0.87063,0.851583
1.066544,-0.87858,0.201027,0.705537
2.442367,0.979328,0.076657,0.372513
4.216618,3.460717,0.163565,0.147429
0.8447,-0.820365,0.883322,0.705903
-2.627171,-2.868289,0.16554,0.420277
1.306244,0.883722,0.250733,0.580658
-0.344925,-0.212488,0.906473,0.790447
-0.332087,-0.021696,0.157622,0.052217
-0.036338,2.957243,0.616847,0.366994
-2.172019,0.061658,0.418564,0.268996
1.382812,1.97133,0.075768,0.391632
-3.765529,-0.035015,0.267844,0.922439
-0.898256,-0.287231,0.024172,0.200756
2.162473,-1.170893,0.139737,0.855528
0.620966,-2.090082,0.996993,0.641156
1.813557,-1.864218,0.877163,0.797595
0.035964,-1.06402,0.037763,0.766456
0.427492,-0.218311,0.288917,0.740805
-0.444533,4.911289,0.568761,0.238045
5.413272,-3.77559,0.59513,0.857686
-0.935106,0.154869,0.653899,0.309152
2.775478,-3.298525,0.866453,0.982528
-1.835326,-2.177693,0.88624,0.313783
-0.413676,5.74197,0.941349,0.481156
0.108989,0.357995,0.811151,0.461238
-2.479887,-3.113919,0.208297,0.661398
0.192819,1.121731,0.923208,0.770851
3.967211,4.774188,0.29738,0.273706
-1.030751,-1.357976,0.977854,0.173425
1.905064,-3.192844,0.900424,0.252936
-1.565727,-0.024645,0.725345,0.960363
-1.929202,0.132896,0.003483,0.712364
-1.023964,4.607409,0.722683,0.625902
-1.304984,-0.17132,0.599369,0.463189
-1.13359,2.4399,0.958026,0.774727
2.884297,-0.098504,0.617516,0.08824
-2.391255,-3.450255,0.428624,0.044919
0.782666,-0.240097,0.36367,0.382747
1.12567,1.35494,0.720481,0.632434
1.785933,2.395643,0.203377,0.236656
0.133299,-0.778456,0.826037,0.752313
2.816838,0.889697,0.692371,0.412835
-1.679643,1.463759,0.77658,0.316434
0.353703,-0.666839,0.750331,0.97068
-3.562095,3.11936,0.468648,0.844515
-1.042787,1.794867,0.722892,0.942063
-1.618754,0.791551,0.542721,0.825674
2.7037,0.494808,0.62534,0.228204
1.331839,-1.975901,0.948864,0.253836
1.016062,0.31383,0.283831,0.400694
-1.306422,-0.666473,0.521784,0.046314
-1.96354,1.418121,0.616236,0.39026
1.381125,-0.989136,0.67843,0.724209
-1.102459,-3.834934,0.789072,0.044957
-0.378628,-0.620908,0.309798,0.089982
2.804677,-1.085786,0.11949,0.903936
-3.245626,-2.921527,0.065495,0.631613
-0.936543,1.106223,0.728917,0.314286
0.57429,-0.066837,0.688636,0.493146
-0.399884,0.555665,0.896981,0.089206
-0.999015,-1.545254,0.429642,0.763777
-2.790322,-1.001821,0.368678,0.290622
0.5658,-1.743126,0.804378,0.07647
-2.757279,0.558616,0.242005,0.326416
2.827869,-1.145514,0.583343,0.558554
1.680007,2.945546,0.495302,0.827464
-2.560727,-1.821564,0.036755,0.102987
-0.596222,1.198078,0.863899,0.992828
0.691156,3.408777,0.385468,0.038001
-1.265776,3.209604,0.504519,0.306089
3.567566,4.238265,0.068988,0.44504
-2.412144,2.59803,0.341956,0.971931
-1.130867,-0.469291,0.093797,0.137204
-1.647757,-1.072108,0.507813,0.182356
-0.857192,-1.022188,0.709375,0.774364
-0.529873,-0.372567,0.823267,0.706938
1.977476,-0.349914,0.188685,0.805737
-0.324742,0.028689,0.028042,0.271272
0.397337,-1.153734,0.491868,0.782971
-2.220919,1.332028,0.813643,0.978603
1.0593,-1.788889,0.926452,0.88029
0.009082,0.566314,0.83969,0.001105
3.259138,3.46055,0.294865,0.321179
-0.052265,1.812495,0.808524,0.218094
0.454275,0.380401,0.057061,0.388082
0.147855,0.45996,0.121991,0.598292
-0.283395,-0.326066,0.922559,0.534189
-4.405711,-3.51287,0.488221,0.27442
-0.749137,1.207259,0.389233,0.397598
2.33254,-0.073227,0.41984,0.304508
1.518689,-0.070705,0.76487,0.958972
-2.951746,1.950671,0.702732,0.676483
0.584846,1.42705,0.067899,0.9164
-1.019093,-3.224592,0.781032,0.228165
-0.297633,1.126639,0.181962,0.751681
0.07323,-2.192014,0.31862,0.014657
-1.417372,0.021314,0.747448,0.928087
-0.224324,-0.669515,0.782398,0.41221
0.357575,1.240823,0.146141,0.211543
0.900175,0.326721,0.127499,0.43102
-1.533563,-0.735202,0.462798,0.287056
1.723175,-2.316314,0.448254,0.960288
-1.321237,-1.510138,0.080394,0.190773
0.808699,1.070112,0.115727,0.010766
-4.013065,-3.426891,0.446395,0.142865
-0.62403,-0.160828,0.232588,0.402577
0.13746,1.226613,0.61043,0.250422
-3.319462,-1.613417,0.695859,0.378481
-0.721443,0.500192,0.9454,0.957893
-0.118543,-0.509492,0.461619,0.693186
1.244305,0.990739,0.484948,0.525021
2.333795,-1.220828,0.633686,0.708044
-3.081063,-3.15386,0.462704,0.168774
1.058209,1.469904,0.175825,0.224664
1.140543,1.048017,0.906815,0.748887
-0.090184,-1.797959,0.581811,0.319961
-1.804048,2.562447,0.451011,0.232455
1.596009,-1.45669,0.689028,0.781595
-1.018196,-0.033537,0.968145,0.624629
-2.337679,1.339647,0.88646,0.231692
-0.85616,-2.325048,0.734422,0.398287
-0.710707,-0.885115,0.629611,0.298549
-0.830477,-1.325746,0.487745,0.157149
-0.841394,-1.580522,0.480771,0.833546
3.37119,-2.10919,0.828089,0.791425
0.53041,-0.17604,0.067222,0.143017
1.004344,0.249998,0.959945,0.72949
4.132662,3.698014,0.111726,0.485102
-2.984052,-2.589741,0.482759,0.052925
-1.016744,-0.671134,0.720123,0.803366
1.886137,-1.237758,0.717526,0.961643
-0.870709,-0.364502,0.835101,0.557028
-0.013082,1.211629,0.149065,0.648759
0.823412,-1.094002,0.403624,0.85196
1.583473,-1.047636,0.572772,0.288094
-2.686497,1.878998,0.671628,0.979092
-0.47575,0.846165,0.258509,0.100916
2.184217,2.42862,0.232986,0.092057
-1.158571,-1.882791,0.425843,0.775671
1.751728,2.892212,0.235174,0.089614
0.830694,1.701935,0.855273,0.114056
-1.736153,0.691373,0.77021,0.44627
2.056415,-0.232622,0.897824,0.316329
-0.332893,-0.29037,0.145063,0.568673
-2.976192,-3.390238,0.094331,0.22208
-2.956804,2.059934,0.95467,0.13349
-1.237718,-0.935593,0.544991,0.482038
-3.24777,-1.285769,0.846849,0.034138
-2.823425,-2.380969,0.671041,0.057881
-2.104421,-2.726811,0.401799,0.062475
0.616185,0.710821,0.973696,0.683885
1.575376,-1.840719,0.605035,0.159956
0.179163,-1.888161,0.849646,0.641599
1.060704,-0.377213,0.918273,0.267818
2.524544,-0.214168,0.471736,0.49332
-3.577843,-1.807998,0.715643,0.481962
-0.949354,0.301444,0.885521,0.17436
2.29577,0.70832,0.588226,0.597494
-0.731052,0.704773,0.365329,0.726043
1.914931,1.292519,0.429833,0.413478
-2.622911,-1.165102,0.419213,0.705727
0.605778,0.244782,0.497995,0.525275
-1.964839,-0.906854,0.315164,0.139634
0.485418,1.188477,0.26548,0.641785
-3.42153,-2.63588,0.969468,0.098798
-1.039581,2.419228,0.690715,0.245153
2.493956,1.986802,0.348963,0.443855
0.845278,-4.755347,0.954879,0.092575
-0.239902,-0.225282,0.780996,0.50408
0.156376,1.954928,0.311398,0.737379
0.699203,-1.072319,0.92537,0.909853
0.411586,-2.861897,0.645197,0.565072
1.788247,-0.626823,0.685934,0.672537
0.71221,-1.055211,0.324199,0.757817
0.258179,-0.438331,0.857928,0.77771
1.803329,2.895464,0.598664,0.305125
5.482042,2.778228,0.398092,0.121167
-1.233858,2.306341,0.192014,0.860888
-2.679438,2.180814,0.793376,0.924033
-0.862553,0.413166,0.692403,0.934832
0.460179,-0.450576,0.775932,0.135196
0.746913,0.57473,0.764391,0.594949
1.858237,2.171212,0.185543,0.522051
2.646663,-3.103851,0.805164,0.485663
0.544065,1.713314,0.125283,0.552587
1.829251,1.975666,0.258185,0.618092
0.179116,-2.450784,0.668848,0.017267
-0.154788,1.617156,0.370684,0.672459
1.299088,-2.28171,0.308617,0.441389
1.457142,-0.605538,0.796463,0.033896
0.589465,1.342738,0.588652,0.311169
-4.186622,-1.54717,0.365468,0.583742
2.767986,-2.08445,0.341462,0.771647
0.293591,2.495272,0.571197,0.81902
2.522073,1.617174,0.387915,0.186812
5.159054,-3.806942,0.761418,0.861946
1.239529,-1.497523,0.342255,0.676942
0.325639,-0.129942,0.344795,0.768349
1.207481,-0.249282,0.945635,0.490925
0.038857,0.852779,0.820724,0.70209
-1.267959,-1.902214,0.833156,0.459592
1.891626,1.187874,0.531455,0.589319
-2.464156,-1.700429,0.112762,0.429552
-2.489232,-3.180759,0.353155,0.017211
4.006376,3.616818,0.045677,0.374178
-1.058964,-0.801864,0.481424,0.408114
1.095535,-2.505642,0.477931,0.893432
1.993478,1.11279,0.617284,0.358227
0.016935,-0.917078,0.938676,0.194792
-0.255872,2.763271,0.82462,0.04581
2.404435,4.466276,0.488162,0.398191
2.640504,0.630739,0.407817,0.557711
-1.806903,0.906089,0.852314,0.576049
-1.009517,1.056022,0.935137,0.106482
-2.353878,3.004867,0.7365,0.819577
-1.370493,-1.195895,0.379349,0.504343
-0.547307,0.900739,0.76324,0.023418
1.915945,1.825323,0.78064,0.057634
0.2915,1.8236,0.965777,0.117147
0.22318,-0.763918,0.942514,0.613385
0.767903,2.343632,0.1339,0.617463
-1.710511,0.705573,0.844429,0.64757
-2.869672,-0.458376,0.196471,0.679697
0.837218,0.136555,0.977862,0.173243
-0.609258,-1.496872,0.082186,0.104852
-1.241929,1.209688,0.320539,0.583323
-1.770282,0.378823,0.737525,0.627494
-0.610106,0.250947,0.867058,0.383516
0.558259,-1.931294,0.632713,0.916112
-1.476044,1.140044,0.62986,0.59342
-1.903166,0.064486,0.314289,0.464151
-0.326848,-0.650853,0.248509,0.957629
3.88285,4.993245,0.392494,0.163126
-0.452523,-3.258215,0.302818,0.277719
1.831017,0.302214,0.072189,0.747233
-2.227219,-0.856481,0.551072,0.151825
-0.542587,3.144563,0.845517,0.332842
-1.941914,-1.993106,0.032147,0.498772
0.977985,-1.24683,0.308956,0.6008
-2.737081,0.45003,0.035247,0.957645
-2.18933,0.84685,0.879933,0.582792
0.625013,-0.267221,0.542187,0.47329
-3.781271,2.376429,0.523275,0.794618
3.322422,4.572081,0.081164,0.430131
0.265786,-0.254824,0.726205,0.22919
-0.086355,0.91899,0.921982,0.472588
0.693572,-1.545915,0.642238,0.535948
-1.254455,-0.435239,0.047543,0.161169
1.060989,0.334979,0.955797,0.56903
0.175485,-0.244344,0.220708,0.925419
-4.45473,-3.070115,0.415848,0.347801
1.499647,1.497395,0.653798,0.551522
-2.348867,2.960914,0.671673,0.829521
1.761821,0.912894,0.1562,0.455317
1.228099,-1.324823,0.699164,0.019845
1.149136,-3.42133,0.499955,0.283979
-1.459163,-1.28412,0.015179,0.378575
-0.177912,0.681142,0.289702,0.203734
-0.057308,0.274605,0.463602,0.703355
-1.777784,-1.789254,0.105639,0.045062
1.658851,-1.541973,0.977666,0.85987
-2.137521,1.684037,0.208599,0.428222
-1.912401,-2.996177,0.592341,0.618938
-1.019048,-2.943089,0.549389,0.089156
1.023875,0.386333,0.714229,0.484022
0.300757,-0.528702,0.349189,0.116702
1.921869,1.179431,0.741653,0.283177
1.41594,-1.178098,0.737428,0.461923
-1.522336,1.134996,0.958182,0.989188
1.253468,-0.649763,0.326813,0.781015
-1.151072,0.973109,0.252745,0.998839
-1.248809,3.432788,0.953592,0.384682
0.705302,-0.485059,0.375137,0.503357
0.528491,0.219605,0.96851,0.273412
1.031746,-0.912458,0.990716,0.537372
-3.542609,1.665058,0.7413,0.483059
-1.716722,2.7116,0.784534,0.831008
-2.542303,-1.480192,0.159512,0.265077
-1.807257,-2.895151,0.711533,0.087361
0.586601,-0.749348,0.906259,0.881488
0.652558,-1.643751,0.695064,0.73066
2.212992,-2.124817,0.962142,0.747834
0.733248,2.51498,0.502354,0.409383
-0.057666,-2.178726,0.388965,0.669204
2.4171,-2.228915,0.495687,0.946775
-3.68492,0.876629,0.363266,0.247442
0.562214,2.242093,0.201406,0.348067
0.729353,-0.037157,0.444924,0.047015
0.641641,-1.484054,0.910576,0.396676
-0.513699,-3.500138,0.016644,0.699597
-1.625788,-2.150541,0.550466,0.555519
-2.746377,2.004229,0.486849,0.943535
-0.091789,1.435302,0.824348,0.712746
-0.95233,-0.491292,0.432569,0.157737
0.364789,1.786946,0.947628,0.492486
-1.716784,0.240949,0.779448,0.813248
-0.998109,-2.159191,0.419028,0.807307
0.311319,-4.332199,0.728187,0.236944
2.430067,3.1557,0.689053,0.070612
2.317434,1.114885,0.155919,0.404692
-0.562653,0.892853,0.64719,0.954316
-3.684459,3.950242,0.861972,0.400367
-0.437236,-0.178682,0.368462,0.710564
2.435314,-0.021586,0.208504,0.184278
-1.031272,-0.644823,0.30292,0.167148
1.284617,-0.193057,0.32111,0.372068
0.056473,-2.15684,0.298909,0.166443
2.138709,-2.880436,0.90807,0.539337
-0.319624,-1.093534,0.424669,0.060861
-1.258546,2.50481,0.903181,0.942351
4.378683,-4.301884,0.89576,0.712691
1.08163,-1.851311,0.682922,0.756982
2.590167,1.401598,0.556878,0.06198
-0.63948,0.704259,0.570581,0.073878
-3.814809,0.541985,0.850116,0.271395
1.503646,-2.325255,0.459075,0.94223
-1.325895,-0.134331,0.959073,0.385415
3.719299,-2.112448,0.97737,0.425544
-1.913576,2.449366,0.969418,0.885349
-2.036185,-3.857109,0.277392,0.768583
2.321642,-0.456944,0.323675,0.247779
0.494726,-1.183859,0.921103,0.507667
0.289659,0.314868,0.115325,0.805259
1.631495,-0.848809,0.477276,0.656807
0.11353,-0.242014,0.968785,0.850851
1.703753,0.236053,0.63356,0.388977
-0.203768,-1.351556,0.391446,0.529129
-2.916853,-1.771037,0.179859,0.893169
-1.677874,0.368542,0.765767,0.61376
1.223736,1.974352,0.609433,0.289488
0.513728,-1.793263,0.492097,0.743966
0.043463,-0.934466,0.933831,0.775382
1.595986,-2.915572,0.912417,0.475247
0.790139,-1.352515,0.397698,0.178424
-2.275478,-5.057681,0.734386,0.098641
-4.588673,-1.48772,0.512438,0.337717
-0.042098,-0.505708,0.678419,0.501006
-1.957821,-1.770049,0.685532,0.291568
1.17038,-4.091792,0.462915,0.499217
2.275246,-1.404417,0.061668,0.542501
0.272443,-1.595791,0.268523,0.705161
0.110111,-0.189011,0.854675,0.694442
1.873562,-1.588389,0.243376,0.837002
-1.763088,-4.148309,0.390756,0.74615
-1.857824,3.859919,0.562817,0.915698
1.559612,1.923807,0.199426,0.54854
-3.596362,1.911785,0.97717,0.330799
2.660115,1.680893,0.002595,0.282005
-0.694676,0.549777,0.914496,0.199
-3.037716,2.536871,0.928569,0.902252
1.419718,-0.909211,0.631726,0.390747
-1.637582,1.608803,0.878662,0.992268
-0.764248,-0.855254,0.192174,0.702326
0.567091,0.63898,0.314651,0.28213
2.042929,-2.57958,0.933993,0.879399
-1.492121,-2.214129,0.587376,0.128107
4.647245,2.355928,0.556283,0.154586
-2.335009,0.321022,0.258543,0.260581
0.455233,0.11897,0.594723,0.870769
2.055145,0.625368,0.684665,0.156158
0.389415,1.54303,0.893487,0.480768
-1.589427,0.631374,0.373871,0.464591
2.400434,-1.37307,0.362273,0.591376
-2.874705,3.088453,0.406949,0.245099
-0.606692,-0.46756,0.001429,0.183766
-2.040703,0.05539,0.545747,0.724604
-0.150095,-0.115097,0.006687,0.570352
-1.028984,1.002193,0.969651,0.292256
0.554122,-3.402096,0.89464,0.136096
