O_A,O_B,S_A,S_B
-3.589774,-1.760287,0.565924,0.124500
1.719987,-1.174713,0.264850,0.222500
3.631942,-0.583752,0.533887,0.289284
2.707855,-0.466925,0.139896,0.754837
-1.201734,-2.717152,0.266324,0.892957
-0.221136,-2.166717,0.400691,0.252864
2.149552,-0.722352,0.135271,0.856593
0.584048,0.189266,0.876405,0.980304
0.771482,0.644341,0.412880,0.969094
2.922573,-1.074899,0.581667,0.086980
2.093924,-0.147235,0.378648,0.972494
-0.068719,-3.255150,0.498781,0.883687
1.173373,-0.453656,0.187536,0.470515
-1.428114,-0.916156,0.885996,0.911740
1.102647,0.324197,0.647256,0.697501
-0.246177,1.311411,0.088884,0.009293
1.388679,2.845368,0.785894,0.075656
-0.747212,1.820951,0.831083,0.457344
-0.418420,-4.045860,0.339019,0.391367
0.108444,-0.354811,0.038210,0.416164
-1.362961,-1.958038,0.367464,0.432728
2.612371,1.356130,0.595191,0.360661
-3.338758,1.531085,0.569195,0.273132
1.696693,0.544785,0.834849,0.533189
2.128572,0.097625,0.819116,0.574429
-1.241888,0.405636,0.842772,0.645593
-2.312700,1.597641,0.357553,0.513936
0.496361,-1.346996,0.769109,0.622987
1.454709,-1.206653,0.078341,0.310312
-2.779859,-0.279392,0.934732,0.060565
-0.648059,1.103168,0.904046,0.562685
-1.389664,3.127023,0.786634,0.065295
0.816315,-2.954845,0.757981,0.228210
0.757764,1.323919,0.238661,0.091690
-2.807392,-1.182883,0.997470,0.177225
-0.278047,-2.432129,0.064255,0.443822
0.950118,-4.024298,0.202055,0.172562
-0.700954,-0.342036,0.774900,0.195886
-0.279449,0.899666,0.460364,0.793611
-0.481382,-0.245654,0.667348,0.171429
-1.142420,2.865242,0.008481,0.779377
2.193268,2.467946,0.297820,0.697525
-1.947764,-0.696172,0.018021,0.975319
1.895395,2.190845,0.261966,0.403979
0.418882,-2.593968,0.725615,0.928847
-0.523796,-2.221843,0.432010,0.503857
2.139855,-1.047900,0.371034,0.823149
-1.614442,-0.737703,0.184218,0.255687
1.358483,-1.280377,0.691357,0.935738
-2.096866,2.215145,0.247026,0.497484
-1.969320,1.453582,0.803678,0.638438
-0.155754,1.131621,0.979688,0.238093
1.934806,0.376863,0.666344,0.682726
0.100249,-1.287903,0.240139,0.716324
0.368523,1.662099,0.161591,0.700909
-0.742553,-0.092311,0.845006,0.167887
-0.983415,1.965531,0.796874,0.042089
2.343073,-1.607463,0.220234,0.563890
1.414232,-0.446831,0.717463,0.534850
0.917757,0.474478,0.580914,0.756768
0.560769,1.472064,0.973806,0.854559
1.314170,1.133042,0.050559,0.052357
-0.601484,1.961000,0.858474,0.374446
0.473858,-0.660184,0.082293,0.818110
-0.903556,-0.472920,0.801530,0.613711
-3.349699,0.967889,0.136377,0.388834
-0.977222,-0.726502,0.226416,0.950199
4.508264,0.876989,0.691824,0.395926
0.699962,2.475769,0.064683,0.377096
-0.885983,-0.846751,0.613406,0.718727
0.338878,1.699205,0.110236,0.212311
0.281384,0.966212,0.339174,0.646855
1.523079,0.099152,0.987910,0.091799
0.742529,2.014344,0.719508,0.203722
2.946475,1.181830,0.577688,0.278629
1.464545,-1.494287,0.604085,0.337821
2.705013,-0.061552,0.833395,0.497752
-1.282161,-0.429001,0.919852,0.332108
-1.311004,-0.158062,0.713665,0.401990
0.319113,3.852801,0.372879,0.337606
-0.362543,-1.915436,0.582264,0.262008
-0.770533,-1.962624,0.077906,0.348085
-0.060728,-1.268592,0.039729,0.662346
0.109146,0.549755,0.981310,0.514289
-0.251883,2.172212,0.095137,0.308482
-1.951222,1.845597,0.003749,0.875734
2.195209,0.756444,0.948801,0.511955
1.459962,-0.004753,0.437186,0.844870
-0.594360,0.637214,0.470818,0.911713
0.023542,0.167426,0.977899,0.332355
1.948790,0.003337,0.143523,0.488541
3.495709,2.891022,0.900156,0.743409
-1.565009,-0.490709,0.989030,0.209519
4.158103,1.403622,0.192256,0.641543
4.708998,-0.670240,0.738217,0.898670
0.348333,2.558071,0.795443,0.225549
-1.960711,-0.391811,0.336018,0.370782
1.473121,-0.538508,0.785116,0.543553
0.652433,1.402030,0.333391,0.413434
2.344541,1.756183,0.670758,0.170141
0.396649,-4.260916,0.388576,0.223427
-2.280315,0.335035,0.492920,0.168064
-1.603975,2.760749,0.584096,0.333111
3.305196,1.550681,0.169791,0.450936
-0.698201,-0.549027,0.968702,0.900192
-1.873834,1.320499,0.700974,0.613672
1.175312,1.936893,0.046925,0.003380
-1.177025,1.693273,0.073358,0.503120
-1.609800,1.049504,0.819803,0.203648
1.610189,0.542765,0.126532,0.238817
1.192587,3.997180,0.321358,0.910864
1.594037,-1.340213,0.653516,0.946154
-2.437224,-0.864532,0.805007,0.768949
-0.691691,1.264697,0.563523,0.400035
-3.720919,-1.095596,0.204157,0.855482
0.204870,-0.746584,0.422531,0.732677
-4.273918,1.322151,0.594282,0.570034
1.514178,-0.370843,0.072949,0.170585
-2.827935,-0.854410,0.035569,0.484702
0.579992,0.482645,0.137617,0.473510
0.157985,0.852222,0.818204,0.625597
1.771262,-0.417734,0.950214,0.015073
1.892041,0.908729,0.800183,0.521937
-3.642664,1.179887,0.221116,0.704837
1.202591,-1.277758,0.610071,0.551867
1.632450,-2.089734,0.696332,0.340412
0.391697,1.958499,0.168465,0.277540
1.355507,0.416303,0.385377,0.540068
2.515169,0.324129,0.823474,0.077087
-1.544736,-1.525487,0.824879,0.415826
4.804668,-2.177845,0.160305,0.279559
-1.587173,-2.057147,0.305776,0.262621
-0.355527,3.947500,0.065596,0.127328
-1.111632,0.753056,0.145045,0.891994
0.255678,-0.786811,0.861198,0.340976
-2.247517,-1.388202,0.296787,0.016168
-2.104899,-0.824967,0.215926,0.588650
-1.198457,-2.351715,0.971348,0.410793
-0.783345,0.640777,0.767022,0.487689
0.372085,0.469912,0.360376,0.221287
0.445876,2.117705,0.435128,0.620675
-2.184639,-2.802509,0.287509,0.016091
1.722365,-2.019650,0.331724,0.926313
1.415376,-1.691370,0.358475,0.200995
4.953451,-1.819992,0.787972,0.650186
-1.589368,4.124059,0.227010,0.784902
-0.356666,3.255367,0.952050,0.096800
-3.051645,-2.224534,0.156770,0.745623
1.440799,0.354048,0.301497,0.490108
-0.904597,0.500532,0.215921,0.709783
-1.238613,-3.668373,0.432841,0.363111
-4.724445,-2.191490,0.813005,0.102172
0.255820,-2.334466,0.956791,0.498790
-3.761221,0.545800,0.804784,0.234361
0.139660,2.103107,0.252120,0.589088
1.546287,-0.701476,0.161457,0.760495
2.346797,-1.163894,0.033290,0.250802
-1.555343,1.898660,0.733884,0.400352
-0.443868,1.776187,0.851473,0.604932
-0.929561,-3.522390,0.227711,0.709837
0.203961,1.340601,0.558697,0.425856
1.891289,-0.338479,0.849167,0.598082
-0.299849,-2.167829,0.342567,0.632345
4.325003,1.352883,0.615967,0.422344
0.336256,-2.999392,0.761807,0.943518
1.703917,-1.631573,0.879844,0.973970
0.028740,-1.558749,0.690956,0.874124
-0.045603,0.672649,0.364120,0.888709
3.020511,-3.247858,0.935984,0.814642
-1.131912,0.270145,0.483658,0.184329
1.402700,1.409214,0.758187,0.235388
0.329050,-3.794829,0.610965,0.255182
-0.500171,2.116289,0.620816,0.341596
-0.369364,1.737919,0.129988,0.661756
1.380384,-3.064684,0.508888,0.368769
-0.927097,0.621602,0.136535,0.692670
2.871551,-3.835518,0.330927,0.108677
0.584476,1.776333,0.775577,0.975219
2.279333,-0.411578,0.407448,0.105475
-0.400552,-0.603936,0.003571,0.607729
-0.865755,-0.220223,0.662981,0.748532
-0.019389,-1.524873,0.791980,0.623011
-3.800587,0.419509,0.078250,0.763967
1.443526,4.662319,0.738202,0.094824
-1.286307,0.873973,0.144300,0.270671
2.168722,-2.169630,0.732570,0.494095
0.425839,0.977607,0.116388,0.491123
0.727004,0.231709,0.526498,0.962730
-0.706330,-1.375491,0.648965,0.337038
2.827823,-4.453708,0.944654,0.711264
-1.378950,-2.301265,0.392371,0.453631
0.138117,-2.838187,0.299477,0.393974
0.487511,0.143888,0.740114,0.629932
-2.228824,0.221220,0.642466,0.548682
0.496788,1.070156,0.649630,0.645916
-2.612695,0.803814,0.229952,0.607679
0.403891,2.003595,0.747675,0.397568
2.349667,2.872624,0.264672,0.910494
0.544922,-1.395854,0.041481,0.211228
0.850560,-0.135139,0.388162,0.913359
1.084972,-0.118217,0.018136,0.976403
-1.011173,-0.401472,0.025397,0.097706
-0.811014,0.687249,0.686175,0.413024
3.884057,2.949784,0.738005,0.418306
-2.688572,-1.544734,0.751409,0.648656
-3.336514,-0.166771,0.662311,0.848740
2.323240,0.347212,0.884542,0.530489
-1.684429,1.651915,0.327373,0.541085
-1.100423,1.919940,0.804792,0.569074
0.453471,-3.872162,0.122310,0.129069
-0.663538,-0.736595,0.611936,0.193686
-0.826915,-1.414792,0.803517,0.474757
1.511177,2.201479,0.339929,0.377284
-0.500769,0.326297,0.701894,0.506353
0.397251,-1.295288,0.847433,0.736858
-0.278170,1.816955,0.884502,0.652147
-0.008310,-1.176324,0.703983,0.653983
-1.842190,0.939775,0.605668,0.853612
2.259476,-1.087522,0.010702,0.627976
2.569070,-0.290828,0.366748,0.925052
0.380646,-3.930742,0.368759,0.199588
1.934028,0.370831,0.585603,0.614658
-0.390552,0.905574,0.232346,0.186648
-0.881233,0.598262,0.604626,0.657070
-1.283459,3.309735,0.299405,0.427853
-0.744314,-1.260699,0.596114,0.107748
-2.629689,-2.758692,0.837733,0.219369
-0.831461,-2.116300,0.190572,0.247316
2.253996,2.202953,0.470310,0.093884
0.671978,1.704674,0.218598,0.341958
0.606309,-3.173818,0.312702,0.068904
0.386267,-0.665283,0.134753,0.840762
1.054784,0.829221,0.135089,0.346633
0.168557,-2.837655,0.993734,0.993444
-0.581147,0.733687,0.249192,0.991114
-0.865063,0.194512,0.567970,0.810628
-2.060302,2.362245,0.432760,0.284538
-1.979593,0.616572,0.019466,0.005476
-1.182532,1.034043,0.727573,0.542235
2.707459,-0.899405,0.171562,0.969247
-0.040636,-0.230589,0.678978,0.115255
-2.232853,-2.440026,0.245167,0.770344
-1.286417,1.763054,0.226463,0.739004
0.050318,3.626133,0.160433,0.824058
-2.372821,-3.472734,0.177476,0.886181
0.394464,1.220791,0.415178,0.446817
-0.117690,-1.375462,0.080829,0.855158
-1.824405,3.073720,0.387698,0.836724
-0.633281,2.285522,0.734606,0.426623
2.534608,0.397652,0.625932,0.059338
0.903006,0.532344,0.262462,0.122737
-1.390773,0.069667,0.753541,0.801509
-2.355886,-0.295073,0.150602,0.359231
-2.017086,-0.056869,0.097941,0.110606
-3.611420,0.934986,0.624735,0.245712
-1.320739,0.341261,0.974824,0.580525
-0.912102,0.150976,0.703562,0.157474
0.606272,2.328006,0.674681,0.617697
3.185724,-0.953249,0.409165,0.980500
-1.519609,-0.115681,0.087656,0.314970
-4.135870,-0.933924,0.340932,0.403784
0.305459,2.523805,0.442086,0.351293
3.375212,-2.373765,0.329464,0.062469
-0.121662,0.290099,0.564762,0.658314
-0.936261,2.664462,0.593365,0.284362
0.772255,1.641708,0.664362,0.318953
1.090071,2.465493,0.553823,0.365933
-2.882424,-0.041722,0.802958,0.300784
-2.125179,-2.144042,0.419554,0.488524
-0.676130,1.688786,0.338696,0.162856
-1.865606,-3.067556,0.130661,0.562471
-1.256053,-0.886761,0.072050,0.894327
-1.528221,-2.169187,0.277455,0.023313
0.104559,-0.400520,0.707074,0.228037
4.164390,0.052769,0.472775,0.704975
-0.717589,1.551663,0.157715,0.786756
1.030235,-1.646462,0.361950,0.447137
2.951909,-1.533149,0.698859,0.890188
0.774531,-0.325855,0.003103,0.233359
0.785256,0.475959,0.523181,0.404293
-3.404546,-1.065432,0.363825,0.546806
0.578486,-0.054039,0.703826,0.852329
1.416684,2.062729,0.712373,0.768791
1.666786,3.123785,0.911569,0.952787
-0.825368,-3.154745,0.062807,0.186732
1.326795,-4.269400,0.420402,0.445539
-3.142045,-0.484689,0.941938,0.519470
-0.007847,2.505642,0.857443,0.067701
0.680961,-1.536100,0.990967,0.075109
4.918968,0.636028,0.160449,0.992443
2.187525,0.135680,0.294552,0.213887
-2.138532,1.851079,0.286512,0.996125
-0.266513,-0.828362,0.223108,0.641697
-0.120351,-1.560069,0.252213,0.548869
-1.195718,-0.099286,0.858951,0.428578
1.942238,1.500960,0.125782,0.463645
1.765493,0.359048,0.963066,0.130680
-0.292713,4.346867,0.067765,0.879966
1.814137,2.587450,0.163932,0.013960
-1.295834,0.952067,0.568476,0.619842
0.932030,-1.742372,0.249397,0.120623
-0.557397,0.989198,0.669955,0.943384
-0.305613,-1.905726,0.364137,0.953256
-3.319602,-5.951010,0.179395,0.058492
0.790416,-2.341798,0.144434,0.559786
1.029899,-1.938282,0.885297,0.801503
-1.651395,-3.008100,0.174483,0.164424
0.405266,1.784030,0.991374,0.554472
0.846531,-0.955194,0.643195,0.983937
0.076402,0.311609,0.724493,0.027750
-0.317898,1.506139,0.331722,0.621056
-3.282205,1.400458,0.711702,0.949892
-0.818694,0.230092,0.146463,0.559695
1.063659,0.670571,0.836822,0.688070
0.209566,-0.662241,0.560465,0.987492
-1.215638,-3.507761,0.610886,0.001807
-4.389583,-0.703611,0.403211,0.032979
-3.619502,-0.131100,0.862198,0.775915
0.873887,-5.367778,0.205091,0.207055
1.185507,0.231699,0.091801,0.011741
-0.023568,0.761710,0.012033,0.482192
-2.417489,-2.470281,0.209444,0.004081
-0.260741,0.748585,0.106178,0.643582
-1.231666,-2.967752,0.203498,0.811391
2.159589,-2.321386,0.579147,0.098184
-2.238505,-1.657860,0.252007,0.598363
-4.292967,-0.977211,0.984235,0.968411
0.980377,2.297691,0.000186,0.568406
-3.550866,-1.337197,0.336777,0.974416
-0.642414,1.804116,0.574934,0.357647
-1.326554,-1.692214,0.218153,0.714169
2.952273,0.390513,0.367596,0.837395
0.663225,2.264026,0.662706,0.331051
-2.408427,0.692899,0.381932,0.342561
-0.989055,0.130490,0.594336,0.514259
-1.101116,2.075944,0.707714,0.197967
-1.975544,-0.077690,0.588763,0.993377
0.826998,2.121730,0.127417,0.950512
-0.437790,2.571805,0.398869,0.222585
-0.313473,-0.528482,0.748823,0.655078
1.121432,-1.165854,0.311544,0.395771
-0.465233,-0.945441,0.566978,0.662859
2.846971,3.605815,0.593887,0.880777
-3.123581,2.813316,0.369508,0.957753
1.589294,0.752918,0.739440,0.530836
-1.182530,-0.629327,0.412336,0.218268
-0.041582,-1.141905,0.633620,0.452480
1.832490,-1.098553,0.770917,0.390358
4.648522,2.404451,0.443201,0.823902
-1.749819,-1.916299,0.267229,0.290484
-1.474117,1.813245,0.766214,0.778555
2.761325,4.751499,0.294090,0.752767
-2.714769,-2.813511,0.705401,0.168186
-0.878391,0.349822,0.743945,0.124786
3.715671,-0.185205,0.100055,0.271902
-1.215567,1.040743,0.243541,0.590294
-1.862883,-1.610135,0.309460,0.128854
-0.937555,-1.512775,0.213675,0.051004
1.916180,2.614405,0.317717,0.062659
0.736362,0.594166,0.093382,0.693046
-0.026941,1.559827,0.273454,0.828972
-0.666896,0.656534,0.448328,0.879211
0.485513,-2.189715,0.323010,0.264810
1.786384,0.667498,0.267349,0.498895
-0.585108,-2.084936,0.218375,0.817824
2.753886,1.041910,0.500036,0.006326
3.125363,-0.904973,0.026137,0.459133
3.882443,-1.623177,0.582010,0.426891
3.402617,1.180412,0.075017,0.875638
-0.154216,0.687002,0.375915,0.078812
0.964444,0.755697,0.058938,0.929533
1.493747,-4.330138,0.246753,0.190202
0.200500,-1.391743,0.443641,0.113981
1.362699,1.707600,0.976319,0.147116
-3.221305,-5.112317,0.757249,0.984343
0.672890,-1.799377,0.884538,0.746223
0.891966,1.622000,0.984335,0.330159
-2.769108,0.054604,0.670245,0.464724
-1.680053,1.252294,0.895199,0.220238
0.473194,-1.541241,0.993233,0.495666
0.114174,0.970928,0.908053,0.842566
-1.445762,0.017884,0.987204,0.897351
-1.662658,0.405741,0.688596,0.968775
1.529146,-2.014916,0.571274,0.430165
0.369961,0.471218,0.115996,0.691632
1.008917,1.698174,0.009021,0.799766
3.426081,-0.222407,0.964225,0.601559
-0.732944,1.699989,0.730062,0.907354
1.285228,0.355909,0.100833,0.373975
1.336258,0.806087,0.062022,0.128929
1.836221,0.686724,0.554143,0.833179
-1.203904,1.718876,0.626672,0.683535
1.270551,-1.581481,0.888331,0.032550
-0.897248,0.175554,0.248576,0.824700
0.719380,-1.608095,0.820793,0.470705
0.033474,1.251226,0.998869,0.793967
-0.392698,3.020752,0.369876,0.536394
-2.338927,1.600078,0.378187,0.249497
0.683189,-0.149218,0.057354,0.520337
0.402509,1.907368,0.479977,0.979637
0.378727,-2.924610,0.018625,0.447775
0.118422,2.208761,0.445230,0.312782
-0.533549,2.678276,0.126081,0.346772
6.015272,1.205568,0.428438,0.599421
0.494719,0.523128,0.294640,0.588769
-0.408429,1.567017,0.841866,0.675507
0.318938,-1.029738,0.359450,0.968874
0.507912,1.452151,0.512743,0.157255
-0.823286,-0.793881,0.053648,0.803872
-2.227938,3.095829,0.020759,0.811516
1.534584,-3.389901,0.967372,0.069514
1.906696,-3.257865,0.230081,0.785869
-1.963812,3.590632,0.162500,0.808181
0.672457,-0.214890,0.366467,0.449790
0.390496,0.197789,0.708289,0.907607
-1.850218,1.723650,0.817301,0.725316
0.880596,1.120173,0.868810,0.538924
-1.035008,3.323936,0.486750,0.653124
0.666710,1.343114,0.085822,0.313550
1.808100,-2.928080,0.498591,0.016062
-0.234968,-3.239087,0.594345,0.697402
-0.231910,-0.039314,0.852728,0.959566
1.087511,0.170112,0.905931,0.781359
1.238605,0.378195,0.821974,0.847969
1.920225,0.280821,0.053040,0.186097
1.340611,0.869613,0.473679,0.340419
1.071106,-0.254929,0.598687,0.944969
-1.947919,-2.951301,0.902748,0.305975
-0.153610,0.154313,0.578510,0.400383
-0.370268,-3.028341,0.475585,0.841734
0.576635,-0.111810,0.813257,0.065774
1.228054,1.269647,0.233479,0.606205
-0.055308,1.077298,0.239350,0.276801
1.850470,2.294273,0.960681,0.074119
-1.759202,3.174379,0.748312,0.141707
2.823908,0.925420,0.024173,0.422517
-2.850701,1.030192,0.154342,0.826838
-0.961311,-1.566880,0.202639,0.111048
0.842269,-0.431578,0.329559,0.285790
2.043322,2.053152,0.037701,0.425188
1.024377,-3.028804,0.380113,0.848493
-1.239146,5.030352,0.556383,0.854932
-0.293073,-2.464312,0.020652,0.219709
-0.666586,-4.033996,0.235988,0.759578
-0.346376,-0.427658,0.668777,0.790535
-0.273279,-1.060036,0.029397,0.406302
-2.189828,1.118260,0.262634,0.677215
-2.249113,-0.715964,0.463274,0.773106
-3.327380,0.168045,0.354850,0.957312
-0.710629,-0.246620,0.528766,0.649785
-2.771224,0.219020,0.780409,0.929264
-1.159367,2.605227,0.341932,0.964090
-1.414314,-0.324041,0.894157,0.047713
-2.236175,0.600749,0.146777,0.219952
-0.124321,3.103853,0.572803,0.732894
-2.874345,-4.265659,0.547584,0.168517
-2.529092,1.565600,0.152454,0.889606
0.861299,1.802838,0.824788,0.272624
-3.192021,1.893113,0.213993,0.716927
-0.237316,0.507388,0.675881,0.409225
-0.883470,-2.506017,0.368504,0.145028
-1.357138,-0.276549,0.196751,0.295326
-1.202951,-2.622324,0.056942,0.774611
1.577899,-0.553378,0.965381,0.825457
0.923783,-2.212850,0.799555,0.821199
0.216088,-2.215087,0.891771,0.120668
0.256139,-1.518321,0.432857,0.982547
2.799784,1.947800,0.848433,0.768577
-0.687050,-0.905857,0.363490,0.254823
0.546716,-1.563051,0.736237,0.498464
0.151120,-3.021192,0.770868,0.940487
2.979459,2.479866,0.790917,0.375917
0.459385,1.902913,0.234543,0.537548
-0.726822,3.895452,0.723996,0.937357
-0.404917,-0.068064,0.396980,0.299802
3.824496,-3.014888,0.100550,0.770955
4.103115,-1.116558,0.024816,0.161045
0.574595,1.285354,0.536170,0.516590
-2.214062,-2.565828,0.671071,0.848067
1.398607,0.985237,0.350529,0.404882
-0.099637,2.538254,0.702252,0.440647
0.460564,1.692000,0.314558,0.577473
-1.217380,2.112117,0.441699,0.247135
2.555596,0.784741,0.852876,0.580778
-1.793194,-0.754162,0.261960,0.447462
-1.596452,0.272512,0.865571,0.877248
-2.463550,2.867049,0.246592,0.609440
0.603265,-1.313774,0.150345,0.629294
0.264139,2.550207,0.964995,0.391375
2.098212,1.929153,0.986284,0.722804
0.985294,1.724580,0.575811,0.953780
-0.303634,1.035318,0.141508,0.756730
-0.939151,-0.620640,0.924707,0.659852
-3.461435,2.232315,0.968054,0.388329
-0.119905,2.402010,0.365456,0.800788
3.242988,1.344521,0.388522,0.604645
-2.424140,-0.695015,0.345843,0.325921
1.298576,1.879750,0.071576,0.540389
0.669369,-0.113518,0.932638,0.150029
-1.615685,1.906045,0.321050,0.644283
2.176149,0.045656,0.660134,0.539962
-0.155054,0.882326,0.652588,0.349257
0.076661,1.375870,0.348702,0.647873
-1.854368,1.567439,0.521904,0.634083
0.581456,0.967477,0.827628,0.416570
0.880828,-3.002798,0.411904,0.175432
0.635262,1.595504,0.389546,0.674275
-2.255941,-0.935773,0.871646,0.251004
0.670873,-1.901253,0.056013,0.441905
1.234269,0.641045,0.381067,0.151023
2.403729,-2.110169,0.951148,0.308048
0.619651,-1.705076,0.876802,0.042192
-2.488187,0.534345,0.400430,0.824804
0.558807,-1.071527,0.898753,0.584795
-0.852881,-2.072659,0.123207,0.183040
1.212397,-3.098494,0.409512,0.775940
5.108907,-0.357279,0.049192,0.495514
0.102221,-1.190384,0.031708,0.580145
-1.240111,0.166035,0.756661,0.879466
-1.239680,-5.011655,0.130719,0.357450
0.792790,-1.537756,0.160747,0.727458
-0.710214,0.627415,0.044264,0.178212
-0.882331,0.435051,0.690141,0.899410
3.087877,-1.573405,0.864467,0.249450
1.846475,1.835191,0.455884,0.282530
0.524527,-0.497288,0.507227,0.072876
1.656924,1.960770,0.697794,0.047503
-2.059234,2.479583,0.093559,0.506942
-1.055175,-2.252367,0.304383,0.089125
-3.158997,2.520374,0.241427,0.506162
-0.223645,0.116659,0.020806,0.137873
-0.284570,0.005640,0.672844,0.735487
0.940604,-3.086948,0.773311,0.275326
-1.088709,-5.120109,0.534332,0.535943
1.321180,-0.969593,0.229226,0.502331
1.111590,1.351584,0.243714,0.075742
0.425682,0.710093,0.214539,0.066154
1.932748,-2.452177,0.393304,0.883965
1.802463,-0.622267,0.651539,0.458528
-2.346607,-1.016943,0.591744,0.960653
-1.092430,1.386557,0.238563,0.266274
-1.233849,-0.262250,0.485601,0.219816
3.951910,0.469290,0.635185,0.093071
1.953905,-2.542509,0.630224,0.581249
-0.410387,-0.257384,0.213790,0.798682
1.571169,-1.317347,0.551758,0.907627
-1.384296,-0.452010,0.715018,0.536925
-1.359307,1.571499,0.851804,0.006180
0.917597,1.923849,0.200385,0.295162
1.995373,-1.478454,0.681814,0.177466
1.234123,-0.711942,0.059027,0.294484
0.383800,1.296987,0.022633,0.237116
2.054823,-2.121120,0.167076,0.650420
-1.695480,-1.602301,0.427024,0.641945
1.030991,-1.548025,0.562834,0.312681
-1.680373,4.844953,0.885292,0.776625
2.100014,-0.472163,0.206542,0.214554
0.789964,2.039510,0.260276,0.353390
-0.565597,1.335250,0.345345,0.857520
-2.194058,-3.301163,0.899761,0.563604
-0.489885,-0.811995,0.355203,0.010868
-1.703107,1.025050,0.622520,0.407586
-0.174356,-0.686252,0.482497,0.485898
-1.043379,-0.195147,0.750465,0.775296
2.221183,1.963907,0.479059,0.487615
2.024383,-3.977341,0.524071,0.617935
-3.303599,2.152554,0.564758,0.166488
2.881350,-0.008882,0.475156,0.020994
3.835443,-0.651948,0.551306,0.561018
-1.697999,0.349482,0.592579,0.051385
-1.072330,1.782002,0.815634,0.091340
0.386965,-1.989667,0.682016,0.660896
-2.358237,2.258587,0.856649,0.238618
-1.339900,4.051235,0.342754,0.117129
-1.896734,-0.022783,0.357681,0.637998
0.000331,2.864906,0.407237,0.470679
0.143775,0.279011,0.018630,0.210365
0.568013,1.356886,0.839656,0.656751
-1.083010,1.751726,0.117326,0.122510
-1.979627,1.711757,0.919068,0.337518
0.612779,0.807954,0.112647,0.442621
0.601581,-0.526265,0.007216,0.972598
-0.743232,-1.058961,0.536292,0.526122
-1.358285,0.767313,0.432715,0.098277
2.780472,0.366759,0.770675,0.191277
-0.635650,-2.316806,0.070025,0.137855
-2.224633,0.395793,0.825195,0.458423
-0.900050,-2.439025,0.711565,0.087937
2.796357,0.790033,0.044528,0.419939
2.848350,-2.913098,0.169348,0.522807
-1.110409,1.303836,0.575682,0.405191
1.087623,0.536205,0.112126,0.821131
-3.106896,0.395563,0.452795,0.085733
0.789733,0.422307,0.368496,0.040701
0.201932,3.907308,0.070806,0.086313
2.018684,-1.391740,0.680087,0.756768
-2.423888,1.852285,0.591388,0.269988
-0.944875,0.535741,0.120248,0.239754
-2.698415,1.682104,0.676756,0.294745
-2.409293,0.999698,0.835418,0.723597
-1.511709,1.504942,0.264612,0.504008
-0.704977,0.037347,0.525418,0.804071
-2.417076,-2.791032,0.863275,0.868041
0.361911,-0.587835,0.894173,0.820622
-2.075327,-3.501384,0.044533,0.526330
1.980216,-0.282749,0.402126,0.215988
-1.812763,0.610564,0.602518,0.153954
1.779408,-3.754173,0.873119,0.349475
2.783412,0.965292,0.041451,0.174862
-3.749526,0.128818,0.352953,0.812660
0.389844,2.311160,0.158477,0.654657
-0.559450,1.937561,0.856905,0.494388
2.213847,-1.378829,0.537490,0.330759
-1.561989,0.591616,0.607066,0.250670
1.129716,-4.923653,0.304774,0.127372
-0.612011,0.248549,0.689701,0.815152
1.471418,0.229352,0.772715,0.008423
-0.279328,0.738389,0.925027,0.559499
-0.921671,1.788390,0.247404,0.087226
-3.036299,0.910451,0.875860,0.454701
-0.605743,-0.293040,0.684617,0.457722
-2.984664,0.466009,0.645100,0.356761
-1.228886,-2.458706,0.549128,0.815703
-2.254668,0.165141,0.102233,0.464378
1.686637,1.677653,0.008540,0.252411
-1.917569,-0.953892,0.529948,0.871075
0.695503,0.547313,0.487969,0.468933
2.067481,4.417526,0.811134,0.683522
1.124694,2.178142,0.301162,0.548111
2.614294,0.891098,0.759923,0.030624
-3.028813,-2.616595,0.277156,0.816599
3.195126,1.118191,0.272630,0.087827
2.093107,-0.282488,0.010618,0.411539
-1.776134,-0.512928,0.339151,0.316742
1.099679,2.018260,0.477066,0.964615
-1.585279,0.255694,0.355886,0.780784
-1.964621,-1.567060,0.861530,0.956509
1.025601,-2.080934,0.148658,0.226424
-1.038347,1.400520,0.278778,0.336728
-2.023679,-0.615856,0.348435,0.025927
-1.967862,1.773953,0.147467,0.915722
0.320545,-0.642201,0.851041,0.887750
0.757091,-0.930808,0.936410,0.414601
0.857924,2.311234,0.743887,0.116646
-0.366069,-1.216445,0.936801,0.182655
-0.737230,1.008308,0.367394,0.432145
1.115350,2.281611,0.478260,0.287597
-1.317363,-4.488917,0.886058,0.368298
-0.322213,3.083483,0.633898,0.546854
0.983714,0.959386,0.010624,0.851154
0.052723,-1.691987,0.625912,0.400288
-1.078047,-1.255371,0.715093,0.519055
0.244190,-1.237612,0.203412,0.551827
0.257552,1.429542,0.428318,0.229282
-0.889436,1.002529,0.441338,0.008500
0.916505,0.420407,0.430620,0.786961
3.432775,1.178079,0.388963,0.546872
-3.193670,1.208344,0.954852,0.172697
1.173031,0.856866,0.819647,0.668053
-1.044153,0.223013,0.681282,0.440307
-2.534121,2.278947,0.646536,0.090744
-0.397138,-2.064657,0.188913,0.604457
0.842841,-1.341279,0.836734,0.997785
-4.212529,0.190288,0.295531,0.432339
1.579874,-3.030747,0.792819,0.773347
2.817123,2.312129,0.162876,0.105572
-0.410931,1.591102,0.364061,0.680365
