O_A,O_B,S_A,S_B
-1.723167,-2.21703,0.692188,0.007825
0.052869,0.70798,0.765101,0.628698
3.902755,0.379263,0.494749,0.211699
-2.34938,-3.174036,0.073917,0.388571
4.099508,-3.436332,0.692653,0.945418
-2.909377,2.921192,0.623668,0.940985
-0.190002,-2.85521,0.480266,0.283527
-0.178476,0.34783,0.961316,0.844381
-3.316399,-2.384779,0.542334,0.013152
1.089375,-2.210801,0.382178,0.990124
-2.13458,1.650156,0.377583,0.375772
-2.387042,0.215831,0.511739,0.292989
-2.165356,-0.382991,0.894437,0.600808
-0.500791,-1.750227,0.577819,0.35865
-1.944093,-1.482614,0.352787,0.640931
-0.709916,0.235095,0.250456,0.688541
0.691163,-0.912182,0.172707,0.623226
-1.294648,0.568215,0.850569,0.480491
-1.448367,0.33425,0.70257,0.849758
-1.014293,-1.110257,0.057705,0.240171
-2.423079,-0.625964,0.783281,0.024362
-2.841006,0.132774,0.297981,0.76338
0.545442,-1.774671,0.612013,0.585368
1.511515,1.608443,0.285724,0.268553
0.220904,-2.052503,0.8637,0.826254
0.612434,-1.080207,0.81127,0.167434
-2.51721,2.070656,0.995012,0.733129
-2.120226,2.090968,0.677236,0.94279
-1.278136,-4.239174,0.356714,0.824847
1.922535,0.596557,0.635726,0.315273
-2.164329,-0.829137,0.417308,0.515859
-1.453274,-1.280687,0.103811,0.906837
-2.77011,3.488669,0.487311,0.888128
-1.009014,-1.885879,0.043601,0.654097
-1.654533,0.826432,0.123603,0.835178
-3.535806,-1.451339,0.774429,0.41808
0.48251,0.340809,0.273266,0.995557
2.368649,-2.372808,0.372091,0.52315
0.619201,2.096675,0.240262,0.39908
3.826629,3.46943,0.868751,0.221765
1.093692,2.241189,0.827559,0.4175
-3.497625,-2.841673,0.48034,0.374135
-1.410627,-0.234094,0.726699,0.771375
0.751111,0.983003,0.895593,0.206226
-0.26095,-1.204418,0.388835,0.115033
-2.149005,1.266753,0.9594,0.018597
0.025378,-2.265708,0.299762,0.161251
1.612758,1.173108,0.462433,0.642571
2.678908,2.50839,0.028714,0.59609
1.3367,-1.350849,0.937666,0.987098
1.100834,2.588186,0.196865,0.236742
1.531289,-1.845519,0.87453,0.46708
0.885406,-1.104852,0.367494,0.159137
-0.320408,1.72202,0.217904,0.594
2.727221,-0.479795,0.898318,0.315348
-1.02249,2.252135,0.655446,0.345403
-0.926666,-2.087269,0.934621,0.644362
-1.061486,1.296336,0.727208,0.910105
-1.253633,-1.59158,0.322336,0.597217
1.041655,0.662528,0.628967,0.307477
2.562957,1.352965,0.24563,0.125545
-0.5497,-1.252861,0.281546,0.903708
2.187306,2.317694,0.093747,0.207316
1.928223,-0.319498,0.542205,0.885458
3.021643,-3.55167,0.840947,0.381863
1.670456,-0.824603,0.521389,0.984028
3.436638,3.306786,0.256045,0.570982
0.812031,1.326939,0.709024,0.619641
-0.148053,1.453755,0.342447,0.477307
1.921181,-1.466532,0.428161,0.133025
-0.106127,3.18686,0.147896,0.386138
-0.040172,0.539941,0.040439,0.547095
0.326645,-2.071934,0.627101,0.966295
1.193461,2.398698,0.083055,0.752083
1.215359,2.331524,0.33537,0.00569
-0.067896,-0.142133,0.696824,0.899185
-0.940022,-2.747564,0.763489,0.255454
-3.475432,0.453935,0.489228,0.460637
-1.503542,-0.379612,0.403176,0.444908
-1.729595,0.068367,0.250842,0.415807
4.9977,-2.543811,0.049194,0.661099
-1.558841,3.851328,0.170558,0.704909
0.999879,-0.791872,0.8122,0.797857
-0.981321,0.238361,0.994964,0.767545
-0.514848,0.299966,0.529297,0.245766
-0.233029,2.951281,0.281438,0.735
-2.952423,4.520638,0.935342,0.42023
2.151806,-1.15075,0.70288,0.446632
-0.552082,-0.277476,0.548904,0.617786
1.665045,-0.827909,0.338129,0.888416
-0.116187,-2.17256,0.315939,0.252713
-0.624984,2.664029,0.485509,0.625582
1.146402,-0.253594,0.225907,0.93339
-2.124262,-1.599438,0.231979,0.172122
-0.214121,0.858829,0.525971,0.587014
-0.115742,0.076295,0.114658,0.151053
-2.159927,2.189713,0.572266,0.428932
-1.566953,-1.843947,0.108368,0.033278
-0.626649,-1.911009,0.344709,0.411766
-2.22871,-1.142059,0.200315,0.474514
0.343869,3.144002,0.316714,0.46597
1.855999,2.532315,0.100127,0.881073
1.975808,-1.342366,0.35758,0.774978
1.837441,2.319225,0.122359,0.537941
1.096395,-1.471342,0.468531,0.766913
0.627876,0.761374,0.451372,0.347769
-0.508585,-1.861729,0.137789,0.42311
-1.278248,1.289533,0.549767,0.63519
-1.305862,0.961607,0.545895,0.521214
-1.607564,-0.164477,0.778474,0.845273
-1.432742,2.588692,0.513639,0.680529
1.085463,1.010663,0.280263,0.40007
0.453718,1.482162,0.265014,0.62011
-1.169901,-1.671574,0.537579,0.692407
2.702571,1.384636,0.590942,0.015775
-0.074534,1.103105,0.659821,0.373438
1.4529,-4.004064,0.670767,0.600449
-1.673725,1.264191,0.731068,0.623561
1.688827,0.18865,0.117135,0.317791
-2.689671,1.943841,0.646508,0.67166
3.4405,2.465386,0.684081,0.009126
-3.468525,4.399169,0.734461,0.910858
-0.287826,1.382841,0.547262,0.976197
3.752222,3.298141,0.991157,0.159184
-1.01817,4.552691,0.94592,0.143249
-3.078301,3.175706,0.775957,0.219147
0.602215,-1.039992,0.620785,0.992837
-1.023409,-1.041877,0.343118,0.597286
1.194689,-2.215288,0.736939,0.153663
1.516143,-3.637907,0.618235,0.71672
-1.626019,0.478546,0.718829,0.557231
-0.075585,-1.271642,0.948458,0.292102
-1.881688,-2.423676,0.143232,0.249939
2.298986,0.704712,0.48397,0.868341
1.272896,-2.342492,0.84807,0.611515
1.626007,0.578696,0.277928,0.546457
0.408311,-0.178838,0.694096,0.774765
1.017503,-0.029879,0.810045,0.511254
-2.4839,-0.294108,0.959289,0.572113
0.45179,1.037355,0.557731,0.111297
2.028902,1.794774,0.318422,0.400656
1.949674,-0.453622,0.213398,0.280784
-0.605492,0.527265,0.780325,0.099776
0.260821,0.424561,0.361331,0.013
-0.091791,-0.083035,0.129865,0.343154
2.747977,1.776363,0.370959,0.517958
-2.486165,-3.672244,0.109439,0.149102
-0.727818,-1.387538,0.143368,0.276592
-3.244427,-3.661583,0.129128,0.457186
-3.485642,2.286036,0.856426,0.241812
-1.315206,-1.581907,0.331066,0.508548
-3.405782,0.569766,0.955811,0.23074
-2.030463,-1.44638,0.061073,0.67098
-1.423822,-0.605222,0.317791,0.732787
1.016526,2.008346,0.31088,0.219987
3.372328,-0.170306,0.640822,0.87201
1.145926,0.628089,0.243798,0.359099
-0.555154,0.692624,0.779304,0.453504
0.037555,0.345396,0.560357,0.666421
2.47307,-3.773744,0.716582,0.932041
-0.53263,-2.384324,0.766759,0.474548
2.25907,0.99438,0.146457,0.306973
0.701791,0.020887,0.254947,0.612876
-2.871529,-2.713132,0.201661,0.192494
0.768466,-1.483646,0.062755,0.731746
-0.775285,-0.014146,0.001299,0.790225
1.13993,-0.078851,0.929222,0.831793
-2.930617,-3.027348,0.233555,0.051227
-1.876131,-0.593183,0.046,0.54873
-0.651366,-1.81398,0.011571,0.480996
2.080386,-1.924565,0.60862,0.834769
1.042208,-0.290592,0.594641,0.449896
0.04756,-1.092321,0.288572,0.438788
0.503177,3.582567,0.098816,0.643084
-0.15728,-1.100199,0.599349,0.756074
-2.725222,-3.826782,0.171932,0.272392
1.229698,1.382228,0.364474,0.25875
-0.698321,-2.503412,0.253414,0.387044
-0.758803,-4.449764,0.420333,0.993926
-2.622716,2.396464,0.36246,0.626166
4.204916,5.572493,0.503166,0.076619
-0.823187,-0.458455,0.147222,0.125835
1.096605,-1.137478,0.529629,0.582703
1.103392,3.079288,0.018285,0.254103
2.828765,-3.741307,0.460528,0.688949
-2.038134,-3.583148,0.981911,0.094305
0.71523,2.170629,0.562616,0.295789
1.09542,-1.103923,0.569303,0.772051
-0.28886,1.218102,0.796719,0.886575
-0.038951,0.178821,0.005082,0.342424
3.686725,-0.821682,0.717393,0.713103
-2.691024,-2.448978,0.153111,0.333503
2.581099,-2.265311,0.824407,0.612859
0.467423,2.891815,0.641818,0.517842
0.288046,0.680042,0.799038,0.21278
-2.634198,3.164809,0.851855,0.997598
-0.877922,0.705056,0.63648,0.920271
0.764427,-0.966221,0.176861,0.382018
0.623064,2.414774,0.003965,0.974345
-1.203808,-3.495111,0.699065,0.497958
0.773635,-1.243607,0.783783,0.031185
-0.473456,0.411006,0.441193,0.091317
1.847259,0.656769,0.118466,0.581505
1.372815,-0.070504,0.897394,0.020287
-0.617525,1.523511,0.908152,0.43987
2.254031,-1.17453,0.985224,0.122988
-3.303493,0.691365,0.38851,0.887834
1.766059,-0.559983,0.250543,0.638602
-0.025116,-1.705194,0.935405,0.677659
-1.204167,-0.326078,0.099604,0.623855
-5.154652,-3.332986,0.453281,0.014864
-3.191444,-1.476294,0.376512,0.496749
0.191199,0.088075,0.411696,0.277151
-2.016426,-0.846509,0.338611,0.091542
-1.472174,-0.727356,0.178521,0.15208
0.533901,0.276661,0.389831,0.724174
0.965684,-2.013724,0.121649,0.915854
-1.002495,0.080896,0.303548,0.925097
-1.355311,-2.571815,0.267447,0.060023
-2.328316,2.450393,0.997866,0.440411
-2.269321,2.73631,0.626324,0.598814
2.71152,-2.654707,0.704329,0.750136
-4.327986,-2.063775,0.303512,0.200273
-0.812116,-0.122207,0.648725,0.188522
-3.441063,-2.001595,0.426599,0.053832
5.289758,0.363315,0.186401,0.697597
0.202182,0.485167,0.553035,0.809957
-2.802596,-1.770038,0.399071,0.158465
-1.626099,-0.015915,0.758566,0.11186
-0.525687,0.430724,0.276727,0.045896
-0.179931,0.161896,0.429751,0.082937
-1.839282,-0.184033,0.612713,0.352482
-4.18063,3.204107,0.703167,0.743498
0.631704,0.76467,0.878064,0.184667
-3.384424,0.535251,0.403551,0.862085
-0.13634,3.635165,0.123744,0.851442
0.613707,-1.775188,0.79113,0.907777
5.537639,-5.011337,0.59729,0.938449
-0.162164,1.597093,0.616992,0.293672
0.825345,-2.378733,0.729711,0.272892
1.145919,1.51495,0.393316,0.673799
1.534396,-1.349106,0.760286,0.775251
-0.835293,2.734061,0.769154,0.2284
4.366826,3.716217,0.034007,0.518174
-0.527627,-0.644094,0.93035,0.532857
-2.163585,1.59261,0.885239,0.652369
-3.5516,-2.515538,0.245646,0.007659
2.522547,-1.824267,0.598613,0.819721
2.457417,2.912881,0.410383,0.014763
1.003753,-2.795049,0.445064,0.552772
4.333477,1.093018,0.277589,0.329165
1.944625,0.983748,0.194725,0.074632
3.706118,-0.09726,0.60503,0.460695
-2.545065,-3.160655,0.053481,0.763251
-0.955231,1.696395,0.817156,0.486386
4.654514,-0.238512,0.389216,0.674481
-1.079894,-0.36553,0.739897,0.337991
-2.100767,-1.386707,0.522816,0.499467
0.772688,0.771573,0.032153,0.355941
2.825208,2.122828,0.109576,0.608785
1.332331,-1.109837,0.830366,0.422409
-0.361005,-0.902734,0.469133,0.273024
3.514783,-5.131237,0.92397,0.546328
-2.39089,0.715084,0.301835,0.947074
0.178819,-0.500955,0.863107,0.981277
-3.119042,0.42016,0.482144,0.818969
2.782385,1.134228,0.335791,0.037099
-0.33119,-1.135432,0.003659,0.496017
0.858831,-2.299353,0.839714,0.725755
0.258998,-0.278252,0.921675,0.863861
0.369441,2.719382,0.155153,0.324624
1.173484,3.089766,0.01917,0.447906
0.79817,-0.253418,0.723641,0.969512
-1.108799,3.639352,0.135178,0.959268
-0.390065,0.536603,0.019566,0.440656
3.693383,2.569015,0.033745,0.614367
-1.246153,0.646083,0.846454,0.63574
-0.368984,-1.58009,0.631692,0.648641
-2.66163,-3.322191,0.744032,0.030142
-1.741289,-0.161982,0.47141,0.078315
2.965082,-3.963027,0.55867,0.808394
-1.31334,1.160484,0.600675,0.527307
-1.65669,-1.331012,0.245318,0.822885
2.730613,-0.611891,0.540739,0.711055
-3.068278,0.100671,0.296663,0.489036
2.996775,2.977974,0.124704,0.451888
1.807464,2.157185,0.431667,0.430574
-2.000114,-3.731372,0.388171,0.150238
0.663074,-1.75452,0.222173,0.916152
-0.65497,0.397609,0.920382,0.863231
1.654798,0.716691,0.531035,0.601782
1.636421,-2.961989,0.665141,0.001988
1.332681,0.79429,0.219916,0.913194
0.502508,-0.325054,0.333383,0.743883
1.373259,-2.436885,0.562846,0.636455
-2.771927,-1.088429,0.580869,0.303591
1.913789,-0.976909,0.988637,0.394338
-1.835262,-1.293098,0.521365,0.061637
-0.984751,1.448725,0.614289,0.936987
-3.140712,3.866515,0.916895,0.755
-1.421768,-1.089246,0.650585,0.639279
-3.674526,3.441514,0.797226,0.385601
0.369806,-1.409533,0.975628,0.743961
0.891307,0.132336,0.355264,0.386622
0.65392,0.2841,0.263434,0.757176
-1.52768,0.934119,0.314412,0.889504
0.98614,2.198317,0.483033,0.330926
-2.160726,0.124342,0.815144,0.386146
0.210484,-1.280111,0.72603,0.583223
-0.396972,-1.22441,0.144644,0.394602
2.864288,-0.416277,0.303403,0.651783
-0.407451,-0.550108,0.106016,0.658534
-2.056774,2.369229,0.771054,0.932894
-0.381538,5.712867,0.694474,0.555295
-0.381984,-0.306291,0.417024,0.118222
-2.286847,-0.053025,0.410244,0.314606
0.92662,0.929721,0.929994,0.137605
2.066396,2.297458,0.15988,0.278903
-3.809548,1.245232,0.826057,0.190944
-2.276133,-3.981311,0.542354,0.08641
-3.566979,3.374336,0.847161,0.85392
0.714994,-0.493254,0.681096,0.577854
-0.433182,-2.22142,0.522981,0.228716
-1.165864,-0.623551,0.071739,0.330792
-0.329551,2.41919,0.060702,0.997626
3.496677,-0.452685,0.152131,0.960529
1.089973,-0.394902,0.045501,0.4021
2.565832,-1.533722,0.975756,0.524381
-0.509865,0.03487,0.109126,0.070103
0.797069,0.97592,0.151739,0.320062
1.691205,1.730309,0.271249,0.622174
2.720956,-0.749878,0.483824,0.388103
1.584636,1.438339,0.936634,0.030479
-3.758894,-0.88612,0.984437,0.132761
1.479406,1.703356,0.591299,0.456607
0.860127,-0.441312,0.847646,0.366488
4.092241,3.65784,0.241941,0.453166
3.873718,1.287313,0.066168,0.843885
-1.360845,0.79606,0.94085,0.981325
-2.314882,0.287884,0.547532,0.694809
-2.904564,1.649279,0.390822,0.97807
-3.812139,3.297556,0.935382,0.240695
-1.696502,-0.273858,0.696745,0.326897
-3.750184,-0.644851,0.792435,0.12215
-0.273876,-0.391044,0.334878,0.023421
0.676897,0.823457,0.912849,0.277888
0.813716,0.602396,0.26162,0.884448
0.865038,1.19381,0.070359,0.673735
-0.290864,0.017898,0.904337,0.539667
1.535701,0.024097,0.331353,0.062541
1.444211,-1.539671,0.672113,0.596607
-0.970615,-2.079751,0.329867,0.489476
1.800902,2.469636,0.124561,0.858216
-1.224057,2.056353,0.925176,0.776865
1.724291,-2.469887,0.912007,0.834985
0.939723,-4.74835,0.203352,0.59439
1.420718,1.603419,0.233382,0.065973
-3.425661,2.350839,0.83722,0.559258
-1.859873,-4.175334,0.344909,0.698582
3.526041,-2.989015,0.794192,0.560218
-3.996738,-3.393959,0.048484,0.328342
0.032712,1.652902,0.559153,0.553505
-1.993688,0.771377,0.934314,0.565384
2.505671,0.675104,0.381075,0.934215
-0.003027,1.117631,0.649189,0.398878
-1.568206,0.216322,0.700993,0.01711
-1.3406,-1.893212,0.472558,0.949668
1.403788,1.628339,0.143669,0.188188
3.240743,-3.384979,0.560341,0.792968
3.222161,-1.187124,0.898588,0.040653
-2.055411,0.743154,0.864313,0.748086
0.436422,1.785009,0.236726,0.401096
1.62311,1.605853,0.210225,0.365406
-2.860633,-2.67076,0.086879,0.010032
-0.341061,0.055565,0.187445,0.392436
3.781764,0.104644,0.427277,0.596188
1.798831,1.951345,0.626253,0.09825
-0.477089,0.04147,0.569694,0.050321
-0.184873,2.280408,0.391895,0.901943
2.295957,5.643097,0.249645,0.192084
-1.562659,1.780865,0.383641,0.493134
0.229717,0.399277,0.11316,0.536976
0.38398,-0.595219,0.907034,0.813723
2.061027,1.780116,0.3714,0.394663
0.801669,-0.760223,0.132874,0.133675
1.549206,-1.567888,0.852978,0.79318
-0.969423,0.885425,0.537216,0.466932
0.478612,-1.38689,0.640434,0.17364
-1.768677,2.75867,0.798133,0.496006
-0.664411,1.156008,0.90377,0.676418
3.706462,-0.7477,0.501916,0.71205
-0.205522,0.428724,0.055342,0.453489
1.312563,0.598311,0.513493,0.502851
-0.827733,2.588903,0.838887,0.953731
3.757398,-0.193649,0.130317,0.678307
1.80592,2.953862,0.374292,0.14142
0.116861,-1.30314,0.892985,0.554032
3.326813,3.221401,0.094113,0.143127
-0.595343,2.090847,0.781749,0.633243
1.526421,-0.404042,0.790812,0.554517
1.409595,0.911144,0.654487,0.47675
0.143216,-0.18587,0.055594,0.789264
-2.321338,-2.641841,0.264396,0.111739
0.624315,-3.27575,0.25226,0.777861
1.369101,0.239031,0.693242,0.248465
-2.776544,4.092185,0.94385,0.706025
1.560905,1.46139,0.417441,0.287075
-2.115098,1.190958,0.80564,0.557663
1.893247,3.430776,0.367181,0.320929
0.258329,0.287114,0.936421,0.223608
-4.231325,0.359051,0.705166,0.34073
-1.711876,-0.869564,0.404867,0.820057
-2.46553,-0.423829,0.421972,0.179724
1.116624,0.126826,0.718251,0.569823
-1.821802,-1.631035,0.746357,0.289469
0.890565,-0.815306,0.624163,0.138258
-1.247944,2.247899,0.657243,0.845338
0.558927,-0.36428,0.511591,0.003363
1.170761,0.948355,0.727945,0.897586
2.754917,0.015969,0.680952,0.741313
-0.43213,-0.458947,0.920353,0.27363
-2.414949,2.771763,0.202143,0.793841
3.117317,1.025373,0.564559,0.296638
-0.741879,1.97504,0.621545,0.873549
1.382781,0.011521,0.371901,0.948133
-1.126116,-2.139046,0.419533,0.021337
-0.419331,-0.96939,0.336867,0.371578
5.23966,-1.354947,0.262832,0.909254
0.872198,-0.514099,0.702756,0.660508
3.682745,1.9905,0.253901,0.167437
-0.019943,-0.823108,0.383123,0.945599
-1.475867,-1.681706,0.797959,0.343915
3.068994,0.163053,0.024137,0.658051
1.990117,1.366652,0.510705,0.041213
-2.410564,-3.147975,0.136178,0.414918
2.733006,-2.282138,0.656309,0.76333
-2.928483,-2.402077,0.303831,0.438342
0.326833,0.320954,0.489034,0.959368
-0.424089,-2.009798,0.160928,0.802275
-0.069359,1.352385,0.390363,0.367417
0.003788,-2.012465,0.415582,0.251884
0.212117,-0.721736,0.545308,0.383367
-0.006693,2.802935,0.240406,0.541588
-3.393497,-2.185504,0.606825,0.312623
-0.505673,1.017761,0.380666,0.294142
0.277224,-1.567014,0.34575,0.494898
-1.81792,0.631321,0.810523,0.637181
0.580046,-2.008254,0.305655,0.746841
4.082042,3.351263,0.031741,0.14894
-1.999128,3.038478,0.247358,0.599746
-2.159862,1.917659,0.692068,0.475903
2.315384,0.567028,0.75805,0.194894
0.727553,-2.380491,0.335485,0.50381
2.456136,0.010571,0.797507,0.435032
-1.724255,-2.787568,0.187714,0.447281
-0.145445,-1.458666,0.526782,0.12947
1.691003,1.577422,0.249699,0.699652
-3.426202,-0.908899,0.431314,0.051756
-0.416776,0.204325,0.259388,0.043831
2.143071,1.541096,0.808424,0.568562
0.81643,0.841709,0.016193,0.505653
1.771586,-1.106094,0.096847,0.516846
0.55913,2.035589,0.432561,0.287277
-0.123184,-2.418294,0.97375,0.041299
-1.015887,3.670581,0.394241,0.602652
3.535883,-3.61126,0.950717,0.711225
0.801161,0.095535,0.905614,0.426683
0.753152,-2.451646,0.328269,0.712992
-0.406703,3.81054,0.509533,0.162651
-0.535579,1.913935,0.824686,0.907839
3.333119,0.030735,0.386703,0.416676
-1.302355,1.005407,0.394543,0.279281
1.389366,-1.87999,0.988661,0.968118
0.531889,0.315486,0.468502,0.92401
-2.411796,-1.666145,0.412758,0.012707
-2.623622,-1.860888,0.482477,0.630074
2.614639,-0.525703,0.819305,0.045069
0.671773,-2.203133,0.56836,0.438868
-3.050464,-2.332157,0.096174,0.49572
2.009953,0.16579,0.063827,0.7655
-1.117388,1.073427,0.658922,0.636752
2.067283,-1.27732,0.993492,0.01803
0.38319,-0.343727,0.727169,0.920475
1.831694,1.930768,0.545244,0.00642
-0.492845,-1.815371,0.251918,0.051414
1.034086,1.234879,0.302399,0.154446
1.644084,-0.071164,0.869734,0.19427
0.88306,0.816269,0.691765,0.190547
-0.175965,0.28274,0.834808,0.784004
-2.112568,0.066083,0.415659,0.140612
-1.004461,-1.579628,0.262529,0.345512
-2.421024,2.647104,0.810508,0.582975
-2.404375,-5.246048,0.190814,0.703206
0.342845,-4.074287,0.657665,0.754348
-0.06293,0.728232,0.032043,0.333623
-2.185059,-1.705128,0.21121,0.314637
-2.839579,-2.518824,0.236455,0.034887
-1.3773,-2.245019,0.5881,0.112705
-0.381224,-2.290493,0.455833,0.844037
-0.239686,-3.208818,0.984505,0.272959
2.529186,-1.434553,0.68249,0.532497
-4.162377,-4.525993,0.235489,0.183471
-0.629267,-2.971784,0.142495,0.957953
0.1093,3.352704,0.493397,0.349105
-1.388834,-0.518549,0.147048,0.594256
0.300566,1.681948,0.11718,0.184935
1.271583,1.499312,0.160506,0.544793
-3.032902,0.653368,0.842768,0.735834
2.164097,-1.049531,0.893195,0.093469
0.458271,-1.185884,0.44206,0.475994
1.704943,-1.799437,0.990007,0.900977
-0.18839,2.878288,0.316425,0.543648
0.286293,-4.13842,0.430172,0.77575
-2.469165,-1.243748,0.8658,0.227004
-1.702202,2.431306,0.768259,0.625153
-1.864256,2.461052,0.307098,0.752343
-1.212771,-1.53191,0.132205,0.182833
0.237022,-1.750801,0.454931,0.436864
2.464976,-0.708398,0.933711,0.510597
-2.317431,-0.295456,0.419451,0.831194
1.172818,1.437205,0.853766,0.436086
1.363051,1.905015,0.309236,0.49841
1.29132,0.788694,0.174987,0.370816
0.750981,0.830833,0.040321,0.980555
1.872594,-1.545237,0.360508,0.747374
-0.373697,0.790397,0.463194,0.877489
0.914519,2.043475,0.590277,0.56835
1.345903,0.078942,0.57262,0.718313
-1.452622,2.185668,0.224413,0.785046
-1.576938,-1.737962,0.106332,0.146571
1.960226,1.284798,0.233296,0.966653
0.924631,-2.642318,0.558999,0.558175
0.154013,1.449825,0.117387,0.352721
0.911354,1.156163,0.335273,0.040639
1.615614,0.285788,0.469722,0.638237
-2.756948,1.956215,0.880846,0.270428
-0.018992,-2.248283,0.325104,0.413142
-2.541436,3.076037,0.172242,0.893478
-0.846526,0.936035,0.290962,0.988115
-0.906279,0.915332,0.956227,0.875059
0.792222,3.364117,0.493845,0.561877
3.863994,4.222536,0.285302,0.069724
0.092312,-0.28445,0.521297,0.61306
1.784461,-4.606947,0.88441,0.590854
-1.036885,-5.409497,0.05174,0.735937
2.412458,-2.407252,0.53896,0.900754
1.527885,2.769847,0.059124,0.244353
4.172003,-2.580028,0.911354,0.895674
-2.162463,2.538397,0.628247,0.776266
-2.242798,1.057409,0.388917,0.922148
0.623505,0.385955,0.753856,0.615534
-0.406739,2.206493,0.744312,0.647055
2.060165,-2.075998,0.790982,0.930807
-0.436212,1.509344,0.150918,0.45981
-2.201569,-2.374084,0.376332,0.084571
-1.216181,-0.114329,0.475045,0.99985
1.525019,0.843702,0.174086,0.710533
-2.479451,1.174553,0.612688,0.743658
-2.703253,3.423708,0.633986,0.442886
-0.389601,1.905419,0.058519,0.528414
2.92709,-2.864136,0.6783,0.580138
-2.788,-3.507143,0.204054,0.009287
-0.873327,-0.3561,0.555829,0.013743
1.273662,0.418454,0.570539,0.582806
-1.128214,2.394599,0.789034,0.11462
0.082756,-0.754147,0.826541,0.831314
2.112561,-0.75531,0.759875,0.299806
-0.40974,-0.581452,0.370202,0.292263
-1.695142,1.618594,0.442816,0.424505
1.956866,2.115796,0.399323,0.338661
0.693474,2.643034,0.861747,0.753335
1.98662,-1.177944,0.990997,0.343481
0.674373,0.081572,0.716057,0.559217
1.711353,-0.419537,0.99137,0.276373
0.05362,-0.076529,0.508834,0.715216
-2.869721,-2.066116,0.196929,0.139746
0.547104,-0.377238,0.063033,0.16504
-2.756382,2.359538,0.013515,0.83688
1.667463,-1.738017,0.906102,0.888063
0.404479,0.203666,0.086422,0.083902
-4.955531,-3.371427,0.048807,0.564313
1.303963,1.779362,0.212105,0.863753
1.519348,2.373029,0.036287,0.222459
-1.512759,-0.427888,0.014595,0.57604
-2.709746,-1.308472,0.556114,0.223504
-2.204964,0.667329,0.904953,0.298456
-0.944767,1.179274,0.759959,0.995599
-1.383077,-1.540377,0.154456,0.096479
1.173617,1.879075,0.848888,0.363229
-2.298545,-4.007586,0.690714,0.163601
-2.174753,-0.527394,0.184523,0.660697
4.154107,4.491835,0.527944,0.144753
-2.023402,4.153717,0.26342,0.697779
-3.837854,-2.159889,0.412228,0.603844
0.274195,-2.096035,0.7306,0.667262
1.72773,1.633795,0.14713,0.299885
0.203795,3.9153,0.832645,0.001342
-2.193465,3.112317,0.710276,0.690275
-0.630723,1.416236,0.923379,0.450521
-0.535123,0.177112,0.133575,0.038123
0.757965,-0.46959,0.519372,0.983251
1.436931,-1.836268,0.894063,0.797876
-0.699552,-2.131708,0.777877,0.441536
-2.970002,1.470878,0.628803,0.905656
-0.292254,-0.719087,0.323659,0.428618
-0.635231,-0.948908,0.450421,0.236148
0.372379,-1.880125,0.988832,0.169341
3.559222,-2.652638,0.498382,0.948847
-2.021286,1.620141,0.39945,0.722123
4.454026,-2.900877,0.622769,0.649545
-4.816071,-1.40024,0.469093,0.292587
0.707953,0.33948,0.518133,0.221894
2.266744,-0.555407,0.894674,0.377811
-0.104289,0.652793,0.105109,0.062902
4.238839,1.643077,0.458551,0.371382
-1.707735,-2.610699,0.220597,0.707381
3.608902,-1.425987,0.943159,0.684631
0.12089,-0.387057,0.825194,0.097975
0.803101,-2.736391,0.803802,0.578633
0.934008,0.468811,0.50123,0.351491
0.414776,-2.584545,0.262238,0.994567
2.175325,-1.692498,0.630124,0.235694
-1.773185,1.488182,0.684348,0.961081
-0.598006,-1.911978,0.382312,0.513471
2.540689,-0.949591,0.273979,0.301527
-2.231456,0.046636,0.914023,0.182996
1.912938,-0.524943,0.96455,0.148174
0.843727,3.044299,0.513111,0.282734
-1.348726,0.972026,0.693504,0.917356
-2.96062,-3.869412,0.145723,0.709618
-1.502577,-1.15903,0.419581,0.419574
-0.779613,0.376473,0.620405,0.103922
0.263347,0.660004,0.567987,0.470445
-1.906114,-6.387629,0.696529,0.023132
1.993253,3.341311,0.184913,0.155516
0.884527,0.82253,0.373557,0.052428
2.162112,-1.117629,0.713492,0.463094
0.477944,-0.267989,0.879576,0.956559
-0.697731,0.552092,0.143091,0.998641
-4.764119,1.831044,0.244812,0.477021
-0.541864,-0.579778,0.22211,0.319638
1.473206,0.834895,0.9621,0.573701
-1.049674,1.091632,0.991195,0.697455
-2.745158,-0.669541,0.633317,0.660678
-0.802168,3.059119,0.757289,0.411363
-0.353092,-0.466279,0.200629,0.253302
3.336366,2.293948,0.370589,0.735513
1.277855,-1.828062,0.464344,0.32057
-1.093322,0.499634,0.628059,0.676093
1.730186,-0.166942,0.982804,0.018338
-1.648324,1.13355,0.796984,0.106845
0.724836,0.254354,0.197206,0.760449
-1.085369,0.397715,0.872007,0.893351
0.695223,0.006592,0.978773,0.184748
-3.535934,3.569553,0.70365,0.796619
-0.892737,-0.257161,0.403268,0.759037
1.583211,1.687359,0.131697,0.133733
2.695163,-1.612052,0.772804,0.826306
2.730118,0.528016,0.834467,0.35935
-2.384025,-0.76908,0.389953,0.305689
-1.218419,-2.102005,0.581969,0.595654
0.418449,0.663102,0.533046,0.911225
-2.044481,-0.212222,0.099817,0.448088
-1.233897,-1.489108,0.654861,0.736543
0.148266,1.327486,0.441093,0.874426
1.054556,0.166176,0.782018,0.137403
